,player_id,season,player_display_name,recent_team,GP,position,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd
1492,00-0028237,2016,Chris Hogan,NE,15,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,9.0,0,0.0,0.0,0.0,-0.7871084942016751,0,38,58,680.0,4,1.0,1.0,800.0,241.0,23.0,27.868162704158717,0,17.46583050466671,1.7194791720980318,3.0479013298129245,4.7127496890160945,0.0,90.9,128.9,15,0.11372549019607843,0.20299416391778735,0.11351860574658502,0.33298356642834753,0.16283524904214558,0.14285714285714285,0.12169312169312169,0.12442396313364056,0.15284619594964421,0.15883962780514504,1.3333333333333333,0.08705106906006456,28.0,ACT,3.0,0.6,0.2,17.894736842105264,2.533333333333333,11.724137931034482,65.51724137931035,41,16.804878048780488,4
1493,00-0028237,2017,Chris Hogan,NE,9,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,17.0,0,0.0,0.0,1.0,-0.24461360881105065,0,34,59,439.0,5,0.0,0.0,780.0,171.0,22.0,17.683891109461413,0,6.385550783132215,1.52221071350745,2.1928649146644297,3.818321510526276,0.0,75.60000000000001,109.60000000000001,9,0.16761363636363635,0.23360287511230907,0.14226289517470883,0.4383027546353018,0.15825522710886805,0.29411764705882354,0.16541353383458646,0.18,0.22618643708384578,0.18542771109885917,1.2471590909090908,0.12043161989319386,29.0,ACT,5.666666666666667,1.8888888888888888,0.3333333333333333,12.911764705882353,3.7777777777777777,7.440677966101695,57.6271186440678,37,12.324324324324325,5
1494,00-0028237,2018,Chris Hogan,NE,15,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,55,532.0,3,0.0,0.0,652.0,193.0,22.0,21.275753913663166,0,32.64189180870547,1.6093095420839323,2.206362171287779,3.958417833027344,0.0,71.2,106.2,15,0.10018214936247723,0.14896047521133196,0.09265482477196352,0.2694416042127814,0.1243281140453377,0.10714285714285714,0.10891089108910891,0.10869565217391304,0.11573548559409741,0.12089106266484159,0.9690346083788707,0.07068407811189649,30.0,ACT,,0.0,0.0,15.2,2.3333333333333335,9.672727272727272,63.63636363636363,35,15.2,3
1495,00-0028237,2019,Chris Hogan,CAR,7,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,8,15,67.0,0,0.0,0.0,122.0,29.0,3.0,-1.4322379477962386,0,4.231977213962508,0.3877225220082363,0.4329654118466548,0.8846595713050127,0.0,6.700000000000001,14.700000000000001,7,0.05263157894736842,0.052586206896551725,0.029352226720647773,0.121016333938294,0.03569525839104955,0.0,0.029411764705882353,0.028037383177570093,0.017847629195524774,0.02855620671283964,0.23508771929824562,0.02581755593803787,31.0,ACT,,0.0,0.0,8.375,1.1428571428571428,4.466666666666667,53.333333333333336,8,8.375,0
1496,00-0028237,2020,Chris Hogan,NYJ,5,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,26,118.0,0,0.0,0.0,259.0,40.0,6.0,-6.5946911172861,0,3.024306455794659,0.7694174417730306,1.178889892615844,1.9793490874906368,0.0,11.8,25.8,5,0.15028901734104047,0.19270833333333334,0.07692307692307693,0.37960019267822737,0.11764705882352941,0.0,0.13636363636363635,0.125,0.058823529411764705,0.09411764705882353,0.6820809248554913,0.0767583006069261,32.0,DEV,,0.0,0.0,8.428571428571429,2.8,4.538461538461538,53.84615384615385,14,8.428571428571429,0
1497,00-0028237,2021,Chris Hogan,NO,5,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,8,41.0,1,0.0,0.0,49.0,13.0,2.0,0.032242007087916136,0,10.363636363636363,0.35549450549450545,0.23896249216163978,0.7005155027549061,0.0,10.1,14.1,5,0.06666666666666667,0.0457089552238806,0.03258145363408521,0.13656716417910447,0.04535398230088496,0.08333333333333333,0.043478260869565216,0.05172413793103448,0.06434365781710914,0.052949852507374634,0.3416666666666667,0.03503453759379814,33.0,RET,,0.0,0.0,10.25,0.8,5.125,50.0,4,10.25,1
1498,00-0028238,2013,Konrad Reuland,NYJ,2,TE,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,1,3,7.0,0,0.0,0.0,44.0,5.0,0.0,-5.684177195769735,0,3.5,0.08513931888544891,0.1215105085833467,0.21276633433651604,0.0,0.7000000000000001,1.7000000000000002,2,0.0410958904109589,0.06885758998435054,0.025906735751295335,0.1167299076039188,0.015317286652078774,0.0,0.0,0.0,0.007658643326039387,0.01225382932166302,0.0958904109589041,0.013462147608489072,26.0,RES,,0.0,0.0,7.0,0.5,2.3333333333333335,33.33333333333333,1,7.0,0
1499,00-0028249,2013,Jeremy Ross,DET,7,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,40.0,0,0.0,0.0,2.0,2.6227832068689167,0,6,12,67.0,1,0.0,0.0,71.0,19.0,6.0,-5.780643748275168,0,3.3551724137931034,0.296078431372549,0.1808119063501188,0.5706859815039066,2.0,28.7,34.7,7,0.043795620437956206,0.029182079736950268,0.022144522144522144,0.08903909444649452,0.033234126984126984,0.1,0.06521739130434782,0.06862745098039216,0.06661706349206349,0.046587301587301594,0.24452554744525548,0.051192021716039184,25.0,ACT,20.0,5.714285714285714,0.2857142857142857,11.166666666666666,0.8571428571428571,5.583333333333333,50.0,8,13.375,1
1500,00-0028249,2013,Jeremy Ross,DET,7,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,40.0,0,0.0,0.0,2.0,2.6227832068689167,0,6,12,67.0,1,0.0,0.0,71.0,19.0,6.0,-5.780643748275168,0,3.3551724137931034,0.296078431372549,0.1808119063501188,0.5706859815039066,2.0,28.7,34.7,7,0.043795620437956206,0.029182079736950268,0.022144522144522144,0.08903909444649452,0.033234126984126984,0.1,0.06521739130434782,0.06862745098039216,0.06661706349206349,0.046587301587301594,0.24452554744525548,0.051192021716039184,25.0,ACT,20.0,5.714285714285714,0.2857142857142857,11.166666666666666,0.8571428571428571,5.583333333333333,50.0,8,13.375,1
1501,00-0028249,2014,Jeremy Ross,DET,15,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,-1.0,0,0.0,0.0,0.0,-2.0533947106450796,0,24,35,314.0,1,1.0,0.0,339.0,138.0,15.0,14.988545882680922,0,28.50449819603955,0.9347147003875727,1.225715844758592,2.260073141912373,0.0,37.300000000000004,61.3,15,0.06118881118881119,0.07578806170355466,0.06637806637806638,0.1524136661460605,0.07973590655154901,0.05,0.07653061224489796,0.07407407407407407,0.0648679532757745,0.07378872524123922,0.548951048951049,0.04908240719982064,26.0,ACT,-0.5,-0.06666666666666667,0.13333333333333333,13.083333333333334,1.6,8.971428571428572,68.57142857142857,26,12.038461538461538,1
1502,00-0028249,2015,Jeremy Ross,BAL,4,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,0.23504304117523134,0,9,14,88.0,0,0.0,0.0,84.0,72.0,4.0,1.6733571340886746,0,14.607142857142858,0.34109989109989114,0.20129083395225378,0.6525534204164143,0.0,9.0,18.0,4,0.08484848484848485,0.0634441087613293,0.1323529411764706,0.17802801428179074,0.07829181494661921,0.0,0.07547169811320754,0.06896551724137931,0.03914590747330961,0.06263345195729537,0.5333333333333333,0.04776309504855915,27.0,ACT,2.0,0.5,0.25,9.777777777777779,2.25,6.285714285714286,64.28571428571429,10,9.0,0
1503,00-0028249,2015,Jeremy Ross,BAL,4,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,2.0,0,0.0,0.0,1.0,0.23504304117523134,0,9,14,88.0,0,0.0,0.0,84.0,72.0,4.0,1.6733571340886746,0,14.607142857142858,0.34109989109989114,0.20129083395225378,0.6525534204164143,0.0,9.0,18.0,4,0.08484848484848485,0.0634441087613293,0.1323529411764706,0.17802801428179074,0.07829181494661921,0.0,0.07547169811320754,0.06896551724137931,0.03914590747330961,0.06263345195729537,0.5333333333333333,0.04776309504855915,27.0,ACT,2.0,0.5,0.25,9.777777777777779,2.25,6.285714285714286,64.28571428571429,10,9.0,0
1504,00-0028249,2016,Jeremy Ross,ARI,1,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,4,37.0,1,0.0,0.0,30.0,7.0,4.0,4.256614519341383,0,1.2333333333333334,0.09523809523809523,0.06912442396313365,0.1912442396313364,0.0,9.7,13.7,1,0.09523809523809523,0.06912442396313365,0.07291666666666667,0.19815668202764977,0.14068441064638784,0.3333333333333333,0.26666666666666666,0.2777777777777778,0.2370088719898606,0.17921419518377696,0.8809523809523809,0.13807700060471678,28.0,ACT,,0.0,0.0,9.25,4.0,9.25,100.0,4,9.25,1
1505,00-0028263,2013,Andre Holmes,LV,10,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,52,431.0,1,0.0,0.0,750.0,111.0,21.0,6.181473678491173,0,4.437938508647517,1.5425696594427243,2.5823783295625296,4.121519319857857,0.0,49.1,74.10000000000001,10,0.16049382716049382,0.2756339581036384,0.11846318036286019,0.46124790722365144,0.2007452258965999,0.09090909090909091,0.20192307692307693,0.19130434782608696,0.1458271584028454,0.17877799889909812,1.3302469135802468,0.1013430345468968,25.0,ACT,,0.0,0.0,17.24,2.5,8.288461538461538,48.07692307692308,25,17.24,1
1506,00-0028263,2014,Andre Holmes,LV,15,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,47,98,693.0,4,0.0,0.0,1380.0,193.0,32.0,11.902435663307484,0,7.9372747678356905,2.5463891654324935,4.340054724944874,6.857622055610152,0.0,93.30000000000001,140.3,15,0.16415410385259632,0.28900523560209423,0.13129251700680272,0.4774353442605699,0.2096822995461422,0.2,0.1927710843373494,0.1935483870967742,0.2048411497730711,0.2077458396369138,1.1608040201005025,0.12648755860079336,26.0,ACT,,0.0,0.0,14.74468085106383,3.1333333333333333,7.071428571428571,47.95918367346938,47,14.74468085106383,4
1507,00-0028263,2015,Andre Holmes,LV,13,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,33,201.0,4,0.0,0.0,496.0,43.0,9.0,3.0233801048185454,0,6.360583762068224,0.8243343930520322,1.5385241888197108,2.3134685217518456,0.0,44.1,58.1,13,0.066,0.12271152894606631,0.026741293532338308,0.19716922315685306,0.05587989991659716,0.13793103448275862,0.05454545454545454,0.06701030927835051,0.0969054671996779,0.07229012682982947,0.402,0.04652913476631323,27.0,ACT,,0.0,0.0,14.357142857142858,1.0769230769230769,6.090909090909091,42.42424242424242,14,14.357142857142858,4
1508,00-0028263,2016,Andre Holmes,LV,14,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,14,25,126.0,3,0.0,0.0,212.0,26.0,9.0,2.2180292589778565,0,4.873269106614128,0.6994386129276683,0.7822795455473146,1.5967536012746228,0.0,30.6,44.6,14,0.04716981132075472,0.051999018886436106,0.015691007845503924,0.11235393209028097,0.03458687894592369,0.13636363636363635,0.05056179775280899,0.06,0.08547525765478002,0.05494223042946622,0.23773584905660378,0.03318402999955358,28.0,ACT,,0.0,0.0,9.0,1.0,5.04,56.00000000000001,14,9.0,3
1509,00-0028263,2017,Andre Holmes,BUF,10,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,23,120.0,3,0.0,0.0,308.0,11.0,10.0,8.645997199886427,0,3.936212297535662,0.77576453230865,1.1557822852978594,1.9726943981714764,0.0,30.0,43.0,10,0.0744336569579288,0.11531261699737926,0.013398294762484775,0.20390057903479664,0.061006609049313675,0.2727272727272727,0.10309278350515463,0.12037037037037036,0.16686694088829318,0.10335074178490548,0.3883495145631068,0.05918951657306464,29.0,RES,,0.0,0.0,9.23076923076923,1.3,5.217391304347826,56.52173913043478,13,9.23076923076923,3
1510,00-0028263,2018,Andre Holmes,DEN,11,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13,24,162.0,0,0.0,0.0,313.0,50.0,8.0,1.09109961532522,0,7.395936321742774,0.8194192754293517,1.2488084163307085,2.1032948045755235,0.0,16.2,29.2,11,0.06593406593406594,0.10235448005232178,0.050505050505050504,0.18078468294295635,0.0783744557329463,0.0,0.07920792079207921,0.07476635514018691,0.03918722786647315,0.06269956458635705,0.44505494505494503,0.043950751076191334,30.0,RES,,0.0,0.0,12.461538461538462,1.1818181818181819,6.75,54.166666666666664,13,12.461538461538462,0
1511,00-0028267,2013,Allen Reisner,JAX,4,TE,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,9,40.0,0,0.0,0.0,61.0,10.0,1.0,-1.9741144989966415,0,2.1923076923076925,0.23604111586015597,0.25707014770182685,0.5340107771815128,0.0,4.0,9.0,4,0.06040268456375839,0.06374085684430512,0.025510204081632654,0.1415967123210817,0.04926108374384237,0.0,0.024390243902439025,0.023809523809523808,0.024630541871921183,0.0394088669950739,0.2684563758389262,0.04123144584936778,24.0,ACT,,0.0,0.0,8.0,1.25,4.444444444444445,55.55555555555556,5,8.0,0
1512,00-0028270,2013,Weslye Saunders,IND,5,TE,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,4,11,46.0,0,0.0,0.0,103.0,13.0,3.0,-1.35467438865453,0,2.663980137509549,0.283497227204321,0.371799166764164,0.6855052575413964,0.0,4.6000000000000005,8.6,5,0.05527638190954774,0.07228070175438596,0.01849217638691323,0.14073913426783038,0.036249014972419225,0.0,0.046153846153846156,0.041666666666666664,0.018124507486209612,0.028999211977935382,0.23115577889447236,0.018608274190756446,24.0,ACT,,0.0,0.0,11.5,0.8,4.181818181818182,36.36363636363637,4,11.5,0
1519,00-0028293,2013,Michael Campbell,NYJ,1,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0,2,0.0,0,0.0,0.0,49.0,0.0,0.0,-1.0085229784017429,0,0.0,0.05555555555555555,0.21875,0.23645833333333333,0.0,0.0,0.0,1,0.05405405405405406,0.21397379912663755,0.0,0.25226012038239115,0.0,,0.0,0.0,,,0.0,0.0,24.0,DEV,,0.0,0.0,,0.0,0.0,0.0,0,,0
1520,00-0028307,2013,Drew Davis,ATL,8,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,17,216.0,2,0.0,0.0,169.0,110.0,9.0,6.865723058581352,0,10.793128275233538,0.4057505008550556,0.6400453109360258,1.0566574689378014,0.0,33.6,45.599999999999994,8,0.054838709677419356,0.08399602385685885,0.11591148577449947,0.14945488360161613,0.10577864838393732,0.16666666666666666,0.08333333333333333,0.09166666666666666,0.136222657525302,0.11795625204048318,0.6967741935483871,0.06997299287994106,24.0,ACT,,0.0,0.0,18.0,1.5,12.705882352941176,70.58823529411765,12,18.0,2
1524,00-0028352,2013,Dane Sanzenbacher,CIN,6,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,6,8,61.0,0,0.0,0.0,64.0,32.0,3.0,4.509126814532152,0,5.62719298245614,0.22179069620107356,0.21208020627708107,0.4811421886955671,0.0,6.1000000000000005,12.100000000000001,6,0.03404255319148936,0.031007751937984496,0.03547671840354767,0.07587003133762164,0.0328133405056482,0.0,0.03529411764705882,0.030612244897959183,0.0164066702528241,0.02625067240451856,0.25957446808510637,0.020402657403972617,24.0,ACT,,0.0,0.0,10.166666666666666,1.0,7.625,75.0,6,10.166666666666666,0
1525,00-0028352,2014,Dane Sanzenbacher,CIN,6,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,-1.0,0,0.0,0.0,0.0,0.8219461031258106,0,9,15,105.0,0,1.0,1.0,123.0,43.0,5.0,-0.2976497982243953,0,5.311424678581265,0.49555169997371873,0.5999033100857598,1.16325986702061,0.0,8.4,17.4,6,0.07614213197969544,0.08293998651382332,0.05740987983978638,0.18056518718060183,0.07553956834532374,0.0,0.08196721311475409,0.07142857142857142,0.03776978417266187,0.060431654676258995,0.5329949238578681,0.034434989115377,25.0,RES,-1.0,-0.16666666666666666,0.16666666666666666,11.666666666666666,1.5,7.0,60.0,10,10.4,0
1526,00-0028362,2013,Michael Preston,TEN,3,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,5,7,37.0,2,0.0,0.0,52.0,4.0,2.0,-0.3612467714640091,0,3.433333333333333,0.16035353535353536,0.11968473918665541,0.3243096204609618,0.0,15.7,20.7,3,0.058823529411764705,0.04410517387616624,0.012903225806451613,0.12351943321858005,0.042382588774341354,0.3333333333333333,0.046511627906976744,0.08163265306122448,0.18785796105383734,0.10057273768613975,0.31092436974789917,0.0682222661657109,24.0,ACT,,0.0,0.0,7.4,1.6666666666666667,5.285714285714286,71.42857142857143,5,7.4,2
1531,00-0028411,2014,Dontrelle Inman,LAC,2,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,17,158.0,0,0.0,0.0,214.0,14.0,7.0,4.269408701736415,0,1.4766355140186915,0.4019607843137255,0.47265275743911694,0.9337981066779701,0.0,15.8,27.8,2,0.19318181818181818,0.23413566739606126,0.06698564593301436,0.4770812611895763,0.24420401854714066,0.0,0.21875,0.19444444444444445,0.12210200927357033,0.19536321483771255,1.7954545454545454,0.13999395709537718,25.0,ACT,,0.0,0.0,13.166666666666666,6.0,9.294117647058824,70.58823529411765,12,13.166666666666666,0
1532,00-0028411,2015,Dontrelle Inman,LAC,12,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,35,63,486.0,3,2.0,1.0,791.0,177.0,21.0,24.304337788952118,0,8.103206515573119,1.507659556081483,2.5625202972909915,4.055253542225918,0.0,64.60000000000001,99.60000000000001,12,0.12209302325581395,0.20981432360742705,0.0874938210578349,0.3509909937696626,0.13355317394888705,0.125,0.1206896551724138,0.12121212121212122,0.12927658697444352,0.13184253915910965,0.9418604651162791,0.0845386025667142,26.0,ACT,,0.0,0.0,13.885714285714286,2.9166666666666665,7.714285714285714,55.55555555555556,35,13.885714285714286,3
1533,00-0028411,2016,Dontrelle Inman,LAC,16,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,58,97,810.0,4,0.0,0.0,1062.0,214.0,37.0,26.094189591016494,0,12.549663875781379,2.7217180416338396,3.558654573378414,6.573635263815649,0.0,105.0,163.0,16,0.16724137931034483,0.21616120496641564,0.10594059405940594,0.4237910329386497,0.18467852257181944,0.12121212121212122,0.17289719626168223,0.1659919028340081,0.15294532189197033,0.17198524229987983,1.396551724137931,0.11334872465299992,27.0,ACT,,0.0,0.0,13.96551724137931,3.625,8.350515463917526,59.79381443298969,58,13.96551724137931,4
1534,00-0028411,2017,Dontrelle Inman,CHI,10,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,25,44,343.0,1,0.0,0.0,561.0,31.0,19.0,8.942546518986685,0,7.3762678105642365,1.4089406146471364,2.476847378182108,3.8472040866981803,0.0,40.3,65.3,10,0.13095238095238096,0.21387723980175372,0.02916274694261524,0.36753036326997446,0.1475268817204301,0.14285714285714285,0.1743119266055046,0.1724137931034483,0.14519201228878648,0.14659293394777267,1.0208333333333333,0.09153350154191195,28.0,ACT,,0.0,0.0,13.72,2.5,7.795454545454546,56.81818181818182,25,13.72,1
1535,00-0028411,2018,Dontrelle Inman,IND,8,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,28,39,304.0,3,0.0,0.0,401.0,58.0,16.0,23.832007669975965,0,5.732498286784001,1.100027117516872,1.4117334482161685,2.638254090026626,0.0,48.400000000000006,76.4,8,0.13402061855670103,0.17449956483899043,0.059063136456211814,0.3406305797062439,0.13523131672597866,0.17647058823529413,0.13793103448275862,0.14285714285714285,0.1558509524806364,0.14347917102784177,1.0446735395189004,0.09231289722336339,29.0,ACT,,0.0,0.0,10.857142857142858,3.5,7.794871794871795,71.7948717948718,28,10.857142857142858,3
1536,00-0028411,2019,Dontrelle Inman,IND,7,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12,21,181.0,0,0.0,0.0,286.0,30.0,9.0,3.3179547235486098,0,5.4008126451294265,0.6843477707288449,0.9587618363950396,1.697654941569795,0.0,18.1,30.1,7,0.09012875536480687,0.1326530612244898,0.038910505836575876,0.24131558202680214,0.1060339777387229,0.0,0.1111111111111111,0.10227272727272728,0.05301698886936145,0.08482718219097833,0.776824034334764,0.05101867859927455,30.0,ACT,,0.0,0.0,15.083333333333334,1.7142857142857142,8.619047619047619,57.14285714285714,12,15.083333333333334,0
1537,00-0028411,2020,Dontrelle Inman,WAS,7,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,18,28,163.0,2,1.0,0.0,231.0,44.0,11.0,6.082408697460778,0,5.9118661518661515,0.8008658008658008,0.9636221646713207,1.875834216568626,0.0,28.3,46.300000000000004,7,0.11428571428571428,0.15618661257606492,0.04819277108433735,0.29637786148942336,0.10816191108161911,0.2857142857142857,0.14285714285714285,0.15476190476190477,0.1969380983979524,0.14367238600815244,0.6653061224489796,0.08472405211535647,31.0,ACT,,0.0,0.0,9.055555555555555,2.5714285714285716,5.821428571428571,64.28571428571429,18,9.055555555555555,2
1538,00-0028434,2013,Doug Baldwin,SEA,16,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,6.0,0,0.0,0.0,0.0,-0.33211516885785386,0,50,73,778.0,5,0.0,0.0,842.0,227.0,36.0,45.103060081351856,0,14.043902867903046,2.7291161616611608,3.2674166968218783,6.380865930267055,0.0,108.4,158.4,16,0.1738095238095238,0.21076345431789736,0.14963744232036916,0.4293250491686036,0.2217787913340935,0.18518518518518517,0.225,0.2192513368983957,0.20348198825963934,0.21446007010431184,1.8523809523809525,0.12194746404705448,24.0,ACT,3.0,0.375,0.125,15.56,3.125,10.657534246575343,68.4931506849315,52,15.076923076923077,5
1539,00-0028434,2014,Doug Baldwin,SEA,16,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,8.0,0,0.0,0.0,0.0,0.61134431976825,0,66,98,825.0,3,0.0,0.0,903.0,338.0,42.0,34.492628193405544,0,20.377963926394074,3.621079769988955,4.021452541892941,8.24663643430849,0.0,101.3,167.3,16,0.21585903083700442,0.24306864064602962,0.1796916533758639,0.5182434587723304,0.23625429553264604,0.15,0.2625,0.25,0.193127147766323,0.21900343642611683,1.8171806167400881,0.12337030263701258,25.0,ACT,8.0,0.5,0.0625,12.5,4.125,8.418367346938776,67.3469387755102,67,12.432835820895523,3
1540,00-0028434,2015,Doug Baldwin,SEA,16,WR,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,78,103,1069.0,14,1.0,0.0,990.0,440.0,47.0,66.42752624314495,0,16.839659907206556,3.4330270407488657,3.71245131385373,7.748256480820909,0.0,190.9,268.90000000000003,16,0.21063394683026584,0.2388996138996139,0.23796646836127636,0.5070706113650899,0.2632356562423048,0.4117647058823529,0.24736842105263157,0.27232142857142855,0.3375001810623289,0.29294146617031447,2.1860940695296525,0.17778042233593824,26.0,ACT,,0.0,0.0,13.705128205128204,4.875,10.37864077669903,75.72815533980582,78,13.705128205128204,14
1541,00-0028434,2016,Doug Baldwin,SEA,16,WR,REG,1,1,15.0,1,0.0,0.0,0.0,0,0,12.0,3.0,1.0,2.0046004552859813,0,1.25,0.0,3,2.0,0,0.0,0.0,0.0,-1.7704389427090064,0,94,125,1128.0,7,1.0,0.0,1110.0,472.0,52.0,59.54942049159022,0,22.492688779382327,3.606568362098094,3.6517681351655136,7.966090237763001,0.0,159.6,253.60000000000002,16,0.2204585537918871,0.22891317797484018,0.2570806100217865,0.5138183730677028,0.25508819538670285,0.30434782608695654,0.2561576354679803,0.2610619469026549,0.27971801073682967,0.2649401215267536,1.9894179894179893,0.17831779380950372,27.0,ACT,0.6666666666666666,0.125,0.1875,12.0,5.875,9.024,75.2,97,11.649484536082474,7
