,player_id,season,player_display_name,recent_team,GP,position,season_type,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr_x,special_teams_tds,fantasy_points,fantasy_points_ppr,games,tgt_sh,ay_sh,yac_sh,wopr_y,ry_sh,rtd_sh,rfd_sh,rtdfd_sh,dom,w8dom,yptmpa,ppr_sh,age,status,y/c,y/g,c/g,y/rec,rec/g,y/tgt,catch %,touches,y/touch,rrtd
4220,00-0033045,2022,Ezekiel Elliott,DAL,15,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,231,876.0,12,0.0,0.0,52.0,-11.69969886045182,0,17,23,92.0,0,0.0,0.0,0.0,88.0,4.0,-3.6794642015593126,0,30.633333333333333,0.699545462707784,-0.004300315807922915,1.04630797299613,0.0,168.8,185.8,15,0.047619047619047616,0.0,0.059661016949152545,0.07142857142857142,0.027090694935217905,0.0,0.024096385542168676,0.021164021164021163,0.013545347467608953,0.021672555948174327,0.19047619047619047,0.14466574271610322,27.0,ACT,3.792207792207792,58.4,15.4,5.411764705882353,1.1333333333333333,4.0,73.91304347826086,248,3.903225806451613,12
4221,00-0033045,2023,Ezekiel Elliott,NE,17,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,184,642.0,3,1.0,0.0,33.0,-27.282744640982337,0,51,65,313.0,2,1.0,1.0,-42.0,374.0,12.0,-10.107500240426049,0,-10.795930735930735,2.1042089837540856,-0.21748285537429207,3.004075476869124,0.0,123.5,174.5,17,0.11669658886894076,-0.01025390625,0.20238095238095238,0.16684175830341114,0.09227594339622641,0.125,0.0784313725490196,0.08284023668639054,0.1086379716981132,0.09882075471698112,0.5619389587073609,0.15091500328640123,28.0,ACT,3.489130434782609,37.76470588235294,10.823529411764707,6.137254901960785,3.0,4.815384615384615,78.46153846153847,235,4.0638297872340425,5
4222,00-0033049,2018,Darius Jackson,DAL,1,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,16.0,0,0.0,0.0,0.0,-1.4341057857964188,0,0,1,0.0,0,0.0,0.0,-1.0,0.0,0.0,-0.5143518188851885,0,0.0,0.023255813953488372,-0.0023923444976076554,0.0332090797819072,0.0,1.6,1.6,1,0.022727272727272728,-0.002304147465437788,0.0,0.032247591118558856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011915400655347037,24.0,ACT,2.6666666666666665,16.0,6.0,,0.0,0.0,0.0,6,2.6666666666666665,0
4298,00-0033118,2016,Kenyan Drake,MIA,13,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,33,179.0,2,0.0,0.0,9.0,5.297109663893934,0,9,10,46.0,0,0.0,0.0,-2.0,59.0,2.0,1.0983069348149002,0,5.333333333333333,0.36780055193848293,-0.011973434542341534,0.5433194237280854,1.0,40.5,49.5,13,0.02557544757033248,-0.0006489292667099286,0.04013605442176871,0.03784402794213078,0.014964216005204945,0.0,0.014184397163120567,0.011976047904191617,0.007482108002602472,0.011971372804163957,0.11764705882352941,0.04485483344811338,22.0,ACT,5.424242424242424,13.76923076923077,2.5384615384615383,5.111111111111111,0.6923076923076923,4.6,90.0,42,5.357142857142857,2
4299,00-0033118,2017,Kenyan Drake,MIA,14,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,133,644.0,3,2.0,2.0,24.0,-13.711084194830619,1,32,48,239.0,1,0.0,0.0,31.0,214.0,7.0,-3.761194807215361,0,-64.07938596491228,1.259536675646147,0.0720642766589028,1.9397500071304523,0.0,110.3,142.3,14,0.09022556390977443,0.007197585326213141,0.13986928104575164,0.14109641412563215,0.07209653092006033,0.05555555555555555,0.043478260869565216,0.0446927374301676,0.06382604323780794,0.06878833584715938,0.4492481203007519,0.13313997005988026,23.0,ACT,4.842105263157895,46.0,9.5,7.46875,2.2857142857142856,4.979166666666667,66.66666666666666,165,5.351515151515152,4
4300,00-0033118,2018,Kenyan Drake,MIA,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,120,535.0,4,2.0,1.0,23.0,-15.300263167336201,0,53,73,477.0,5,0.0,0.0,161.0,423.0,24.0,9.982333139600119,0,18.892773892773896,2.7068206748755945,0.6823879478634851,4.5379025758178315,0.0,153.20000000000002,206.20000000000002,16,0.16043956043956045,0.04352527710191944,0.23804164321890828,0.2754795623408762,0.1441523118766999,0.19230769230769232,0.1568627450980392,0.16201117318435754,0.16823000209219613,0.1537833879628984,1.0483516483516484,0.17139627283759748,24.0,ACT,4.458333333333333,33.4375,7.5,9.0,3.3125,6.534246575342466,72.6027397260274,173,5.8497109826589595,9
4301,00-0033118,2019,Kenyan Drake,ARI,14,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,170,817.0,8,2.0,1.0,48.0,1.9498293571978849,0,50,68,345.0,0,0.0,0.0,-41.0,424.0,15.0,-7.306894306083164,1,-30.652651515151515,2.035877197217081,-0.4801409983807844,2.7177170969590727,0.0,164.2,214.20000000000002,14,0.1431578947368421,-0.01032485520020146,0.2753246753246753,0.20647695794510199,0.11154219204655674,0.0,0.1056338028169014,0.09433962264150944,0.05577109602327837,0.0892337536372454,0.7263157894736842,0.20059560600101142,25.0,ACT,4.805882352941176,58.357142857142854,12.142857142857142,6.9,3.5714285714285716,5.073529411764706,73.52941176470588,220,5.281818181818182,8
4302,00-0033118,2020,Kenyan Drake,ARI,15,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,239,955.0,10,3.0,1.0,59.0,-7.299794908410897,0,25,31,137.0,0,0.0,0.0,-30.0,165.0,5.0,-1.953216832530365,0,-7.883333333333334,0.9084446251006353,-0.104565386324344,1.289471167223912,0.0,167.2,192.2,15,0.056466302367941715,-0.007125890736342043,0.0908590308370044,0.07899874096283895,0.03587326525268395,0.0,0.02577319587628866,0.022935779816513763,0.017936632626341976,0.028698612202147162,0.2495446265938069,0.13416541017479194,26.0,ACT,3.99581589958159,63.666666666666664,15.933333333333334,5.48,1.6666666666666667,4.419354838709677,80.64516129032258,264,4.136363636363637,10
4303,00-0033118,2021,Kenyan Drake,LV,12,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,63,254.0,2,0.0,0.0,15.0,-9.108745722653111,0,30,40,291.0,1,0.0,0.0,71.0,259.0,12.0,5.375609657199008,0,-0.3099816849816852,1.055458203103916,0.1850819725250883,1.7127446854234356,0.0,72.5,102.5,12,0.08869179600886919,0.018369987063389392,0.15084449621432733,0.1477336836640153,0.07944307944307945,0.058823529411764705,0.07692307692307693,0.07514450867052024,0.06913330442742208,0.0753191694368165,0.6452328159645233,0.09019552630189542,27.0,RES,4.031746031746032,21.166666666666668,5.25,9.7,2.5,7.275,75.0,93,5.860215053763441,3
4304,00-0033118,2022,Kenyan Drake,BAL,12,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,109,482.0,4,1.0,0.0,21.0,-12.499559383956058,0,17,26,89.0,1,0.0,0.0,-16.0,125.0,7.0,-5.923722070280285,0,-20.863793103448277,0.8834372899281622,-0.15691106968660815,1.2153181861116176,0.0,87.10000000000001,104.10000000000001,12,0.0718232044198895,-0.0052579691094314825,0.1201923076923077,0.10352843134228908,0.03622303622303622,0.08333333333333333,0.0625,0.06451612903225806,0.05977818477818478,0.04564509564509564,0.24585635359116023,0.1123243919808369,28.0,INA,4.422018348623853,40.166666666666664,9.083333333333334,5.235294117647059,1.4166666666666667,3.423076923076923,65.38461538461539,126,4.531746031746032,5
4305,00-0033118,2023,Kenyan Drake,GB,2,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,0,0.0,0.0,0.0,-0.9033567345468327,0,2,3,31.0,0,1.0,1.0,-4.0,36.0,0.0,-3.834364107984584,0,-7.75,0.1,-0.02127659574468085,0.13510638297872343,0.0,1.1,3.1,2,0.04285714285714286,-0.008968609865470852,0.16,0.057110826393337595,0.06378600823045268,0.0,0.0,0.0,0.03189300411522634,0.051028806584362145,0.44285714285714284,0.018273991983022875,29.0,CUT,0.0,0.0,1.0,15.5,1.0,10.333333333333334,66.66666666666666,4,7.75,0
4322,00-0033164,2016,Troymaine Pope,SEA,4,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,12,44.0,0,0.0,0.0,3.0,-2.1292664147913456,0,1,2,5.0,0,0.0,0.0,-4.0,2.0,0.0,-6.049275728175417,0,1.6666666666666667,0.05195681511470985,-0.005960141553361891,0.07376312358471146,0.0,4.9,5.900000000000001,4,0.015151515151515152,-0.0034423407917383822,0.0038314176245210726,0.019973400093882022,0.004730368968779565,0.0,0.0,0.0,0.0023651844843897824,0.003784295175023652,0.03787878787878788,0.01593388786863995,22.0,RES,3.6666666666666665,11.0,3.0,5.0,0.25,2.5,50.0,13,3.769230769230769,0
4323,00-0033164,2019,Troymaine Pope,LAC,2,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,10,20.0,0,0.0,0.0,0.0,-3.5979481826652773,0,2,3,14.0,1,0.0,0.0,0.0,11.0,1.0,1.1804060598667578,0,4.666666666666667,0.0875,0.00518421026192318,0.13487894718334623,0.0,9.4,11.4,2,0.03614457831325301,0.0,0.03343465045592705,0.05421686746987951,0.020895522388059702,0.3333333333333333,0.03333333333333333,0.06060606060606061,0.1771144278606965,0.08338308457711444,0.1686746987951807,0.05816326530612245,25.0,ACT,2.0,10.0,5.0,7.0,1.0,4.666666666666667,66.66666666666666,12,2.8333333333333335,1
4324,00-0033164,2020,Troymaine Pope,LAC,4,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,15,76.0,0,0.0,0.0,3.0,0.7231635025236756,0,8,10,42.0,0,0.0,0.0,-16.0,44.0,1.0,-3.465752595707694,0,0.2529411764705882,0.22794117647058823,-0.053075956644875535,0.3047585950544695,0.0,11.799999999999999,19.8,4,0.05291005291005291,-0.012130401819560273,0.06676783004552352,0.06966075790943115,0.032036613272311214,0.0,0.015384615384615385,0.013333333333333334,0.016018306636155607,0.025629290617848972,0.2222222222222222,0.04234931770543697,26.0,DEV,5.066666666666666,19.0,3.75,5.25,2.0,4.2,80.0,23,5.130434782608695,0
4357,00-0033280,2017,Christian McCaffrey,CAR,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,117,435.0,2,1.0,1.0,21.0,-12.896998116164468,0,80,113,651.0,5,0.0,0.0,245.0,593.0,36.0,11.404117508111641,0,13.442435471505238,3.6298215524995636,0.8488932633268145,6.038957613078115,0.0,148.60000000000002,228.6,16,0.22554890219560877,0.057674199623352164,0.36537276648182376,0.3844627129920949,0.19614341669177462,0.22727272727272727,0.2155688622754491,0.21693121693121692,0.21170807198225094,0.20236927880796518,1.2994011976047903,0.18290048485430366,21.0,ACT,3.717948717948718,27.1875,7.3125,8.1375,5.0,5.761061946902655,70.79646017699115,197,5.5126903553299496,7
4358,00-0033280,2018,Christian McCaffrey,CAR,16,RB,REG,1,1,50.0,1,0.0,0.0,0.0,0,0,13.0,37.0,1.0,6.549201502930373,0,3.8461538461538463,0.0,219,1098.0,7,2.0,1.0,53.0,7.454052277082215,0,107,124,867.0,6,2.0,0.0,84.0,859.0,41.0,34.29696707804288,0,-93.80722843048424,3.6374122653334053,0.4017499717371828,5.737343378216136,0.0,278.5,385.5,16,0.2202486678507993,0.020187454938716654,0.4184120798830979,0.3465229657271723,0.21296978629329402,0.21428571428571427,0.19339622641509435,0.19583333333333333,0.21362775028950415,0.2132329718917781,1.5399644760213145,0.25402954782081527,22.0,ACT,5.013698630136986,68.625,13.6875,8.102803738317757,6.6875,6.991935483870968,86.29032258064517,326,6.02760736196319,13
4359,00-0033280,2019,Christian McCaffrey,CAR,16,RB,REG,0,2,0.0,0,0.0,0.0,0.0,0,0,16.0,0.0,0.0,-1.9152148961438797,0,0.0,0.0,287,1387.0,15,1.0,0.0,57.0,-15.304966184851612,1,116,142,1005.0,4,0.0,0.0,107.0,991.0,58.0,50.48300656675265,0,-35.4678910092876,3.7462302994835404,0.3373470199010304,5.855488363156032,0.0,355.2,471.20000000000005,16,0.22432859399684044,0.020146864997175672,0.4891411648568608,0.3526103829930012,0.24310595065312046,0.23529411764705882,0.25217391304347825,0.25101214574898784,0.23920003415008964,0.24154358405190815,1.5876777251184835,0.34377599112836155,23.0,ACT,4.832752613240418,86.6875,17.9375,8.663793103448276,7.25,7.077464788732394,81.69014084507043,403,5.935483870967742,19
4360,00-0033280,2020,Christian McCaffrey,CAR,3,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,59,225.0,5,0.0,0.0,14.0,3.933631650790039,0,17,19,149.0,1,0.0,0.0,27.0,123.0,8.0,8.911715284571983,0,42.22727272727273,0.4699197860962567,0.10574988684600045,0.7789045999365853,0.0,73.4,90.4,3,0.15079365079365079,0.03110599078341014,0.2536082474226804,0.25107526881720427,0.15297741273100615,0.3333333333333333,0.16326530612244897,0.17307692307692307,0.24315537303216972,0.18904859685147157,1.1825396825396826,0.2804318153617074,24.0,INA,3.8135593220338984,75.0,19.666666666666668,8.764705882352942,5.666666666666667,7.842105263157895,89.47368421052632,76,4.921052631578948,6
4361,00-0033280,2021,Christian McCaffrey,CAR,7,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,99,442.0,1,1.0,0.0,20.0,1.7780662637261173,0,37,41,343.0,1,0.0,0.0,91.0,258.0,21.0,21.083400368283037,0,30.595604395604397,1.3134681539158737,0.6005932962574912,2.390617538254054,0.0,90.5,127.5,7,0.1774891774891775,0.05741324921135647,0.34308510638297873,0.31216436560285143,0.21397379912663755,0.16666666666666666,0.2625,0.2558139534883721,0.19032023289665212,0.2045123726346434,1.4848484848484849,0.23566596428967507,25.0,RES,4.4646464646464645,63.142857142857146,14.142857142857142,9.27027027027027,5.285714285714286,8.365853658536585,90.2439024390244,136,5.772058823529412,2
4362,00-0033280,2022,Christian McCaffrey,SF,17,RB,REG,1,1,34.0,1,0.0,0.0,0.0,0,0,31.0,3.0,1.0,3.771136244176887,0,1.096774193548387,0.0,244,1139.0,8,1.0,0.0,59.0,3.895198468922599,0,85,108,741.0,5,0.0,0.0,133.0,695.0,36.0,20.571559599504575,0,10.114219576719577,3.6865711405750208,-0.03764511693395517,5.503505129008762,0.0,271.36,356.36,17,0.21052631578947367,0.040327471194663435,0.32400932400932403,0.34805145063994125,0.19281811085089773,0.18518518518518517,0.20930232558139536,0.20603015075376885,0.18900164801804145,0.19129152571775523,1.4444444444444444,0.2497582035575616,26.0,ACT,4.668032786885246,67.0,14.352941176470589,8.717647058823529,5.0,6.861111111111111,78.70370370370371,329,5.714285714285714,13
4363,00-0033280,2023,Christian McCaffrey,SF,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,272,1459.0,14,2.0,2.0,83.0,14.388323717255844,0,67,83,564.0,7,1.0,0.0,153.0,461.0,31.0,6.454787399318722,0,-17.937128820486066,2.9855372544216356,0.697468227510581,4.96653364088986,0.0,324.3,391.3,16,0.17849462365591398,0.040626659585767395,0.21941932413136603,0.3002432631524849,0.12853236098450319,0.21875,0.15736040609137056,0.16593886462882096,0.17364118049225158,0.14657588878760255,1.2129032258064516,0.24506488301017085,27.0,ACT,5.363970588235294,91.1875,17.0,8.417910447761194,4.1875,6.795180722891566,80.72289156626506,339,5.967551622418879,21
4384,00-0033293,2017,Aaron Jones,GB,10,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,81,448.0,4,0.0,0.0,21.0,9.967644628952257,0,9,18,22.0,0,0.0,0.0,-5.0,30.0,2.0,-6.943527009435178,0,-0.9090909090909092,0.5635796357644582,-0.02203945485878111,0.8299418352455408,0.0,71.0,80.0,10,0.05389221556886228,-0.0019157088122605363,0.032679738562091505,0.07930575630348498,0.011652542372881356,0.0,0.02040816326530612,0.017699115044247787,0.005826271186440678,0.009322033898305085,0.0658682634730539,0.10214243762927402,22.0,ACT,5.530864197530864,44.8,8.1,2.4444444444444446,0.9,1.2222222222222223,50.0,90,5.222222222222222,4
4385,00-0033293,2018,Aaron Jones,GB,12,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,133,728.0,8,1.0,1.0,41.0,6.515641396873466,0,26,35,206.0,1,0.0,0.0,9.0,221.0,12.0,3.2120178364370577,0,-17.43939393939394,1.063677220279,0.01921708367738846,1.6089677889926721,0.0,145.4,171.4,12,0.07510729613733906,0.002128162686214235,0.13908118313404658,0.11436347435497997,0.06046375110067508,0.05263157894736842,0.07547169811320754,0.07303370786516854,0.056547665024021754,0.05889731667001375,0.44206008583690987,0.1501296335225282,23.0,RES,5.473684210526316,60.666666666666664,11.083333333333334,7.923076923076923,2.1666666666666665,5.885714285714286,74.28571428571429,159,5.8742138364779874,9
4386,00-0033293,2019,Aaron Jones,GB,16,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,236,1084.0,16,2.0,1.0,55.0,-1.3766320837312378,0,49,68,474.0,3,1.0,1.0,186.0,437.0,18.0,7.183671504714092,0,-9.193011804537292,1.9958991895896334,0.6043824720851005,3.41691651484402,0.0,265.8,314.8,16,0.11867364746945899,0.03708133971291866,0.21484759095378564,0.20767554297452342,0.1179985063480209,0.11538461538461539,0.09473684210526316,0.09722222222222222,0.11669156086631816,0.11747572815533981,0.8272251308900523,0.21682232691407002,24.0,ACT,4.593220338983051,67.75,14.75,9.673469387755102,3.0625,6.970588235294118,72.05882352941177,285,5.466666666666667,19
4387,00-0033293,2020,Aaron Jones,GB,14,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,201,1104.0,9,1.0,0.0,52.0,14.4358101208054,0,47,63,355.0,2,1.0,0.0,77.0,365.0,15.0,5.729756304813075,0,26.68528532152346,2.068586698250247,0.20078186512854418,3.2434273529653517,0.0,211.9,258.90000000000003,14,0.13968957871396895,0.021580717488789238,0.18660531697341512,0.22679894206198484,0.0953020134228188,0.04878048780487805,0.08152173913043478,0.07555555555555556,0.07204125061384842,0.08599770829923065,0.7871396895787139,0.1702393477117307,25.0,ACT,5.492537313432836,78.85714285714286,14.357142857142858,7.553191489361702,3.357142857142857,5.634920634920635,74.60317460317461,248,5.883064516129032,11
4388,00-0033293,2021,Aaron Jones,GB,15,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,171,799.0,4,1.0,1.0,37.0,1.5054791104249756,0,52,65,391.0,6,1.0,0.0,56.0,412.0,22.0,9.132481807726744,0,-34.43906926406926,1.9825219872895394,0.3264763848011187,3.202316450295092,0.0,177.0,229.0,15,0.12380952380952381,0.013675213675213675,0.20275590551181102,0.19665445665445666,0.1010597053502197,0.1875,0.10784313725490197,0.11864406779661017,0.14427985267510984,0.11834776428017577,0.7447619047619047,0.15892182989118364,26.0,ACT,4.6725146198830405,53.266666666666666,11.4,7.519230769230769,3.466666666666667,6.015384615384615,80.0,223,5.336322869955157,10
4389,00-0033293,2022,Aaron Jones,GB,17,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,213,1121.0,2,3.0,1.0,54.0,12.084998125123093,0,59,72,395.0,5,2.0,2.0,-16.0,477.0,19.0,-3.3152735653381518,1,1.460709612025401,2.3203332561467502,-0.007318322757929374,3.475377058289575,0.0,189.60000000000002,248.60000000000002,17,0.12788632326820604,-0.003573023671281822,0.2373134328358209,0.1889710659652836,0.10154241645244216,0.18518518518518517,0.10215053763440861,0.11267605633802817,0.14336380081881367,0.11827097019899077,0.7015985790408525,0.17313183369315413,27.0,ACT,5.262910798122066,65.94117647058823,12.529411764705882,6.694915254237288,3.4705882352941178,5.486111111111111,81.94444444444444,272,5.573529411764706,7
4390,00-0033293,2023,Aaron Jones,GB,11,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,142,656.0,2,1.0,1.0,34.0,2.3829092331870925,0,30,43,233.0,1,1.0,0.0,-48.0,271.0,13.0,9.50120469911127,0,-14.890982404692082,1.3551729098710523,-0.20475501756852296,1.8894308525086123,0.0,104.9,134.9,11,0.11466666666666667,-0.015223596574690771,0.20437405731523378,0.15982112274024737,0.08132635253054102,0.047619047619047616,0.09219858156028368,0.08641975308641975,0.06447270007479432,0.07458489154824235,0.6213333333333333,0.1332214102310883,28.0,ACT,4.619718309859155,59.63636363636363,12.909090909090908,7.766666666666667,2.727272727272727,5.4186046511627906,69.76744186046511,172,5.1686046511627906,3
4391,00-0033295,2017,Elijah McGuire,NYJ,15,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,88,315.0,1,1.0,1.0,14.0,-20.12969209598038,1,17,26,177.0,1,1.0,1.0,78.0,142.0,9.0,2.214082205499901,0,51.28787878787879,0.7948436446538913,0.3115548733717928,1.410353878341092,0.0,59.2,76.2,15,0.055201698513800426,0.02088912694161757,0.09943977591036414,0.09951384932399471,0.053409776704888355,0.05263157894736842,0.06040268456375839,0.05952380952380952,0.05302067782612839,0.05325413715338437,0.37579617834394907,0.06605638198273173,23.0,ACT,3.5795454545454546,21.0,5.866666666666666,10.411764705882353,1.1333333333333333,6.8076923076923075,65.38461538461539,105,4.685714285714286,2
4392,00-0033295,2018,Elijah McGuire,NYJ,8,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,92,276.0,3,2.0,2.0,15.0,-33.11361037139023,0,19,31,193.0,1,0.0,0.0,138.0,169.0,10.0,2.792408224039595,0,14.887262084320907,0.9526743034709507,0.45563046278176494,1.7479527791536615,0.0,66.9,85.9,8,0.11313868613138686,0.05762004175365344,0.22654155495978553,0.21580406260000304,0.11359623307828134,0.14285714285714285,0.12345679012345678,0.125,0.12822668796771208,0.11944841503405365,0.7043795620437956,0.15625,24.0,ACT,3.0,34.5,11.5,10.157894736842104,2.375,6.225806451612903,61.29032258064516,111,4.225225225225225,4
4393,00-0033296,2018,Alex Armah,CAR,8,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,9,15.0,2,0.0,0.0,3.0,1.3033891574596055,0,1,1,5.0,0,0.0,0.0,0.0,5.0,0.0,0.05999423435423523,0,0.0,0.03333333333333333,0.0,0.05,0.0,14.0,15.0,8,0.0038910505836575876,0.0,0.0051387461459403904,0.005836575875486381,0.0026469031233456856,0.0,0.0,0.0,0.0013234515616728428,0.0021175224986765486,0.019455252918287938,0.020049187339606502,24.0,ACT,1.6666666666666667,1.875,1.125,5.0,0.125,5.0,100.0,10,2.0,2
4394,00-0033296,2019,Alex Armah,CAR,6,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,11.0,1,0.0,0.0,1.0,-1.810228729620576,0,2,2,6.0,0,0.0,0.0,-1.0,7.0,0.0,-0.6324376258999109,0,0.8333333333333333,0.0757142857142857,-0.0035400736335315756,0.11109337702795646,0.0,7.7,9.7,6,0.009569377990430622,-0.0006150061500615006,0.01078582434514638,0.01386206206559673,0.004160887656033287,0.0,0.0,0.0,0.0020804438280166435,0.00332871012482663,0.028708133971291867,0.0164440225130535,25.0,ACT,1.8333333333333333,1.8333333333333333,1.0,3.0,0.3333333333333333,3.0,100.0,8,2.125,1
4395,00-0033296,2020,Alex Armah,CAR,12,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,6,9.0,0,0.0,0.0,5.0,-0.6350981905998196,0,5,9,18.0,0,0.0,0.0,2.0,20.0,1.0,-9.999593806511257,0,7.333333333333334,0.2819046421987598,-0.0059330633088101065,0.4187038189819727,0.0,2.7,7.7,12,0.022004889975550123,0.0006297229219143577,0.013458950201884253,0.03351111330085667,0.005787781350482315,0.0,0.006896551724137931,0.00641025641025641,0.0028938906752411574,0.004630225080385852,0.044009779951100246,0.007557169496515851,26.0,ACT,1.5,0.75,0.5,3.6,0.4166666666666667,2.0,55.55555555555556,11,2.4545454545454546,0
4396,00-0033296,2021,Alex Armah,NO,5,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,5,21.0,0,0.0,0.0,4.0,0.4724708115682006,0,1,1,1.0,1,0.0,0.0,0.0,1.0,1.0,1.315868472243892,0,0.0,0.02857142857142857,0.0,0.04285714285714286,0.0,8.2,9.2,5,0.006097560975609756,0.0,0.0018484288354898336,0.009146341463414635,0.0009242144177449168,0.125,0.016666666666666666,0.029411764705882353,0.06296210720887246,0.025739371534195934,0.006097560975609756,0.021791652849495472,27.0,ACT,4.2,4.2,1.0,1.0,0.2,1.0,100.0,6,3.6666666666666665,1
4397,00-0033296,2023,Alex Armah,WAS,3,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3,3,13.0,0,0.0,0.0,-14.0,27.0,1.0,0.9747587348683737,0,-3.0,0.07913165266106442,-0.0626990280508404,0.07480815935600835,0.0,1.3,4.3,3,0.024193548387096774,-0.018396846254927726,0.04981549815498155,0.021572845576702977,0.015011547344110854,0.0,0.023809523809523808,0.02,0.007505773672055427,0.012009237875288684,0.10483870967741936,0.01436013892599519,29.0,ACT,,0.0,0.0,4.333333333333333,1.0,4.333333333333333,100.0,3,4.333333333333333,0
4399,00-0033304,2017,Devante Mays,GB,2,RB,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1.0,0,2.0,1.0,0.0,-6.66791111137718,0,3,3,0.0,0,0.0,0.0,-5.0,5.0,0.0,-2.943360647012014,0,0.0,0.0967741935483871,-0.026737967914438502,0.12644471278247368,0.0,-1.9000000000000001,1.1,2,0.04411764705882353,-0.00980392156862745,0.02262443438914027,0.058333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009379263301500683,23.0,ACT,0.25,0.5,2.0,0.0,1.5,0.0,100.0,7,0.14285714285714285,0
