Rank,Name,Team,Position,Final PPG
208,Luke Schoonmaker,dal,TE,2.9306632078478376
209,Tyron Johnson,dal,WR,2.92927807679967
210,Peyton Hendershot,dal,TE,2.9284109222297774
211,Mike Gesicki,cin,TE,2.923471137203091
212,Josh Oliver,min,TE,2.921485343986328
213,John Bates,was,TE,2.918102575355819
214,Durham Smythe,mia,TE,2.915212993186385
215,Trent Sherfield,min,WR,2.9119655573624192
216,David Moore,car,WR,2.9064807229607954
217,Ross Dwelley,atl,TE,2.9052693701493757
218,Parris Campbell,phi,WR,2.904690578366419
219,Andrew Ogletree,clt,TE,2.9032882599111893
220,Mecole Hardman,kan,WR,2.902285601623341
221,Josh Whyle,oti,TE,2.90145572493933
222,Adam Trautman,den,TE,2.899901516600085
223,Dyami Brown,was,WR,2.899323546149966
224,Tyler Davis,gnb,TE,2.898774503607411
225,Jordan Akins,cle,TE,2.8972916518628327
226,Lucas Krull,den,TE,2.895199424737044
227,Olamide Zaccheaus,was,WR,2.894362925835776
228,Tim Jones,jax,WR,2.8932850307085958
229,Luke Farrell,jax,TE,2.8932850307085958
230,Josiah Deguara,jax,TE,2.8932850307085958
231,Colby Parkinson,ram,TE,2.8925704064455267
232,Tyler Davis,ram,TE,2.8908384470712845
233,Chase Claypool,buf,WR,2.8873780589291687
234,Will Dissly,sdg,TE,2.8806018377693747
235,Stone Smartt,sdg,TE,2.8806018377693747
236,Foster Moreau,nor,TE,2.878255286314911
237,Tanner Hudson,cin,TE,2.8752312493629186
238,Montrell Washington,kan,WR,2.8717809988269414
239,Malik Taylor,nyj,WR,2.8694094688781306
240,Ko Kieft,tam,TE,2.869105246882818
241,Noah Gray,kan,TE,2.868464038012068
242,Kadarius Toney,kan,WR,2.868464038012068
243,Albert Okwuegbunam,phi,TE,2.8677271229149355
244,Devin Asiasi,oti,TE,2.862760310113604
245,Drew Sample,cin,TE,2.8582286036060167
246,Dax Milne,was,WR,2.8551471847662317
247,Pharaoh Brown,sea,TE,2.850760322640843
248,Donovan Peoples-Jones,det,WR,2.850134711617906
249,Ben Skowronek,htx,WR,2.849236685546855
250,Tom Kennedy,det,WR,2.8452292187560326
251,Tommy Sweeney,chi,TE,2.843320610787847
252,Deonte Harty,rav,WR,2.843045425812373
253,Tylan Wallace,rav,WR,2.8407380127419963
254,Kalif Raymond,det,WR,2.838918321533628
255,Chris Conley,sfo,WR,2.8384964611742327
256,Charlie Kolar,rav,TE,2.8374210519271226
257,Robert Tonyan,min,TE,2.831709349821668
258,River Cracraft,mia,WR,2.831258363301639
259,Johnny Mundt,min,TE,2.8283923890067943
260,James Mitchell,det,TE,2.8133146834936626
261,Parker Hesse,det,TE,2.8115827241194205
