team,position,penalty,GP,player_display_name,age,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,PPG,oline,qb,rb,wrte,dst
tam,WR,1.0,17,Trey Palmer,23.0,0.17647058823529413,1.2941176470588236,0.0,0.0,0.058823529411764705,0.0,2.2941176470588234,4.0,22.647058823529413,0.17647058823529413,0.058823529411764705,43.294117647058826,6.0588235294117645,1.0,0.0,0.0,0.17647058823529413,4.482352941176471,0.2865035516969221,0.6835443037974682,0.5886939571150096,0.1546511627906976,0.4121621621621623
atl,WR,1.0,14,Darnell Mooney,27.0,0.14285714285714285,0.35714285714285715,0.0,0.0,0.0,0.0,2.2142857142857144,4.357142857142857,29.571428571428573,0.07142857142857142,0.0,45.0,12.928571428571429,1.4285714285714286,0.0,0.0,0.07142857142857142,4.5285714285714285,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
pit,WR,0.9238095238095237,21,Quez Watkins,26.0,0.14285714285714285,0.047619047619047616,0.0,0.0,0.0,0.0,2.2857142857142856,3.4285714285714284,23.61904761904762,0.19047619047619047,0.047619047619047616,34.333333333333336,9.142857142857142,1.0,0.0,0.0,0.19047619047619047,4.557142857142857,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
cle,WR,0.8,14,Jakeem Grant,32.0,0.7142857142857143,4.714285714285714,0.0,0.0,0.2857142857142857,0.0,1.5714285714285714,2.4285714285714284,18.857142857142858,0.2857142857142857,0.14285714285714285,11.428571428571429,14.714285714285714,1.0,0.0,0.14285714285714285,0.2857142857142857,4.571428571428571,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
cle,WR,1.0,9,David Bell,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5555555555555556,2.5555555555555554,18.555555555555557,0.3333333333333333,0.0,15.777777777777779,8.11111111111111,1.0,0.0,0.0,0.3333333333333333,4.633333333333334,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
rai,TE,1.0,12,Michael Mayer,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,3.3333333333333335,25.333333333333332,0.16666666666666666,0.0,18.916666666666668,13.666666666666666,1.5833333333333333,0.08333333333333333,0.0,0.16666666666666666,4.658333333333333,0.2991318074191005,0.4792043399638337,0.1559454191033138,0.4767441860465116,0.2860360360360356
clt,WR,1.0,17,Alec Pierce,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8823529411764706,3.823529411764706,30.235294117647058,0.11764705882352941,0.0,57.470588235294116,5.705882352941177,1.411764705882353,0.0,0.0,0.11764705882352941,4.670588235294118,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
min,WR,0.9285714285714286,7,Jalen Nailor,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7142857142857142,2.7142857142857144,29.714285714285715,0.14285714285714285,0.0,29.285714285714285,12.571428571428571,1.1428571428571428,0.0,0.0,0.14285714285714285,4.685714285714286,0.3938437253354379,0.9258589511754068,0.6179337231968809,0.5162790697674415,0.8295795795795788
det,WR,1.0,17,Kalif Raymond,30.0,0.4117647058823529,4.411764705882353,0.0,0.0,0.11764705882352941,0.0,2.0588235294117645,2.588235294117647,28.764705882352942,0.058823529411764705,0.0,22.823529411764707,12.588235294117647,1.1764705882352942,0.0,0.0,0.058823529411764705,4.700000000000001,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
htx,TE,1.0,9,Brevin Jordan,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8888888888888888,2.3333333333333335,24.333333333333332,0.2222222222222222,0.0,12.777777777777779,13.777777777777779,1.4444444444444444,0.0,0.0,0.2222222222222222,4.711111111111111,0.0276243093922654,0.7902350813743217,0.2241715399610138,0.8093023255813949,0.4684684684684672
cin,WR,1.0,9,Andrei Iosivas,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.7777777777777777,12.88888888888889,0.4444444444444444,0.0,23.88888888888889,3.888888888888889,1.2222222222222223,0.0,0.0,0.4444444444444444,4.788888888888889,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
rai,WR,1.0,13,Tre Tucker,23.0,0.7692307692307693,5.923076923076923,0.0,0.0,0.3076923076923077,0.0,1.4615384615384615,2.6153846153846154,25.46153846153846,0.15384615384615385,0.0,48.0,2.1538461538461537,0.9230769230769231,0.0,0.0,0.15384615384615385,4.792307692307692,0.2991318074191005,0.4792043399638337,0.1559454191033138,0.4767441860465116,0.2860360360360356
jax,WR,0.93,20,Devin Duvernay,27.0,0.8,4.95,0.05,0.0,0.35,0.0,2.05,2.9,21.25,0.15,0.0,25.9,8.8,0.95,0.0,0.05,0.2,4.845,0.209944751381216,0.72875226039783,0.0740740740740744,0.3372093023255806,0.5683183183183171
rav,WR,1.0,16,Nelson Agholor,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1875,2.8125,23.8125,0.25,0.0,26.125,8.8125,1.1875,0.0,0.0,0.25,4.975,0.653512233622731,0.922242314647378,0.680311890838206,0.3395348837209302,0.7312312312312299
clt,WR,0.9,7,Ashton Dulin,27.0,0.2857142857142857,1.1428571428571428,0.0,0.0,0.14285714285714285,0.0,2.142857142857143,3.142857142857143,29.571428571428573,0.14285714285714285,0.0,36.0,5.0,1.7142857142857142,0.0,0.0,0.14285714285714285,5.0,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
atl,WR,1.0,17,Rondale Moore,24.0,1.6470588235294117,10.470588235294118,0.058823529411764705,0.0,0.29411764705882354,0.0,2.3529411764705883,3.6470588235294117,20.705882352941178,0.058823529411764705,0.0,18.941176470588236,12.705882352941176,1.0,0.0,0.0,0.11764705882352941,5.0,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
cin,WR,1.0,10,Trenton Irwin,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.2,31.6,0.1,0.0,33.7,11.0,1.5,0.0,0.0,0.1,5.01,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
kan,WR,1.0,15,Justin Watson,29.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,3.533333333333333,30.666666666666668,0.2,0.06666666666666667,61.86666666666667,3.1333333333333333,1.4,0.0,0.0,0.2,5.033333333333334,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
cin,TE,1.0,12,Tanner Hudson,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,4.166666666666667,29.333333333333332,0.08333333333333333,0.0,22.416666666666668,12.333333333333334,1.75,0.0,0.0,0.08333333333333333,5.058333333333334,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
sdg,TE,1.0,13,Donald Parham,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.076923076923077,3.1538461538461537,21.923076923076923,0.3076923076923077,0.0,23.53846153846154,9.692307692307692,1.6923076923076923,0.0,0.0,0.3076923076923077,5.076923076923077,0.4640883977900549,0.833634719710669,0.0331384015594542,0.2860465116279065,0.400150150150151
oti,TE,1.0,17,Chigoziem Okonkwo,25.0,0.11764705882352941,0.35294117647058826,0.0,0.0,0.058823529411764705,0.0,3.176470588235294,4.529411764705882,31.058823529411764,0.058823529411764705,0.0,30.88235294117647,15.294117647058824,1.4705882352941178,0.0,0.0,0.058823529411764705,5.08235294117647,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
clt,TE,0.9,12,Jelani Woods,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0833333333333335,3.3333333333333335,26.0,0.25,0.0,33.166666666666664,10.0,1.3333333333333333,0.0,0.0,0.25,5.141666666666667,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
gnb,TE,1.0,11,Luke Musgrave,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.090909090909091,4.181818181818182,32.0,0.09090909090909091,0.0,31.272727272727273,15.363636363636363,1.2727272727272727,0.0,0.0,0.09090909090909091,5.290909090909091,0.5161799526440412,0.7992766726943941,0.2962962962962963,0.3186046511627909,0.6021021021021014
oti,WR,1.0,13,Nick Westbrook-Ikhine,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1538461538461537,3.4615384615384617,28.46153846153846,0.23076923076923078,0.0,42.46153846153846,8.23076923076923,1.3846153846153846,0.07692307692307693,0.0,0.23076923076923078,5.3076923076923075,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
htx,WR,1.0,13,Robert Woods,32.0,0.07692307692307693,0.5384615384615384,0.0,0.0,0.0,0.0,3.076923076923077,5.769230769230769,32.76923076923077,0.07692307692307693,0.0,56.30769230769231,9.692307692307692,2.0,0.0,0.0,0.07692307692307693,5.3307692307692305,0.0276243093922654,0.7902350813743217,0.2241715399610138,0.8093023255813949,0.4684684684684672
pit,TE,1.0,11,Pat Freiermuth,26.0,0.0,0.0,0.0,0.0,0.0,0.0,2.909090909090909,4.2727272727272725,28.0,0.18181818181818182,0.0,28.272727272727273,13.181818181818182,1.5454545454545454,0.09090909090909091,0.0,0.18181818181818182,5.345454545454546,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
nyj,TE,1.0,17,Tyler Conklin,29.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,3.588235294117647,5.117647058823529,36.529411764705884,0.0,0.0,35.0,14.470588235294118,1.588235294117647,0.0,0.0,0.0,5.447058823529412,0.5564325177584846,0.0,0.3099415204678362,0.4639534883720926,0.963213213213212
was,TE,1.0,7,Zach Ertz,34.0,0.0,0.0,0.0,0.0,0.0,0.0,3.857142857142857,6.142857142857143,26.714285714285715,0.14285714285714285,0.0,47.42857142857143,6.571428571428571,1.1428571428571428,0.0,0.0,0.14285714285714285,5.457142857142857,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
ram,TE,1.0,15,Tyler Higbee,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1333333333333333,4.666666666666667,33.0,0.13333333333333333,0.0,27.066666666666666,16.4,1.7333333333333334,0.0,0.0,0.13333333333333333,5.666666666666667,0.5509076558800321,0.8824593128390597,0.7582846003898633,0.38953488372093,0.2695195195195197
tam,TE,1.0,16,Cade Otton,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9375,4.1875,28.4375,0.25,0.0625,28.25,13.9375,1.375,0.0625,0.0,0.25,5.6875,0.2865035516969221,0.6835443037974682,0.5886939571150096,0.1546511627906976,0.4121621621621623
det,WR,1.0,12,Jameson Williams,23.0,0.25,2.4166666666666665,0.08333333333333333,0.0,0.08333333333333333,0.0,2.0,3.5,29.5,0.16666666666666666,0.0,55.416666666666664,8.75,1.1666666666666667,0.0,0.0,0.25,5.691666666666666,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
chi,TE,1.0,15,Gerald Everett,30.0,0.2,0.6666666666666666,0.0,0.0,0.0,0.0,3.4,4.666666666666667,27.4,0.2,0.0,18.8,18.333333333333332,1.6666666666666667,0.0,0.0,0.2,5.706666666666668,0.4175217048145221,0.9204339963833632,0.3684210526315792,0.96860465116279,0.2747747747747748
crd,WR,1.0,9,Greg Dortch,26.0,0.1111111111111111,0.5555555555555556,0.0,0.0,0.0,0.0,2.6666666666666665,4.555555555555555,31.11111111111111,0.2222222222222222,0.0,42.55555555555556,16.88888888888889,1.5555555555555556,0.0,0.0,0.2222222222222222,5.833333333333333,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
buf,WR,1.0,16,Khalil Shakir,24.0,0.0625,0.625,0.0,0.0,0.0625,0.0,2.4375,2.8125,38.1875,0.125,0.0,25.125,17.625,1.625,0.0,0.0,0.125,5.85,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
was,WR,1.0,17,Jahan Dotson,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8823529411764706,4.882352941176471,30.470588235294116,0.23529411764705882,0.0,45.1764705882353,6.764705882352941,1.588235294117647,0.0,0.0,0.23529411764705882,5.9,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
nwe,WR,1.0,14,Demario Douglas,24.0,0.5714285714285714,2.9285714285714284,0.0,0.0,0.14285714285714285,0.0,3.5,5.642857142857143,40.07142857142857,0.0,0.07142857142857142,46.285714285714285,24.0,1.8571428571428572,0.0,0.0,0.0,5.907142857142857,0.4577742699289659,0.8173598553345387,0.2417153996101362,0.1046511627906974,0.561561561561561
nor,WR,1.0,13,Juwan Johnson,28.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8461538461538463,4.538461538461538,28.307692307692307,0.3076923076923077,0.0,34.15384615384615,11.153846153846153,1.7692307692307692,0.0,0.0,0.3076923076923077,6.1000000000000005,0.348066298342542,0.6835443037974682,0.1559454191033138,0.1802325581395347,0.5315315315315301
den,TE,0.9166666666666666,12,Greg Dulcich,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.916666666666667,36.333333333333336,0.16666666666666666,0.0,53.916666666666664,13.333333333333334,1.6666666666666667,0.0,0.0,0.16666666666666666,6.133333333333334,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
den,WR,1.0,10,Brandon Johnson,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,3.0,28.4,0.4,0.0,32.8,8.9,1.2,0.1,0.0,0.4,6.19,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
gnb,TE,1.0,10,Tucker Kraft,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.0,35.5,0.2,0.0,15.6,23.2,1.8,0.0,0.0,0.2,6.3,0.5161799526440412,0.7992766726943941,0.2962962962962963,0.3186046511627909,0.6021021021021014
ram,WR,1.0,14,Tutu Atwell,25.0,0.35714285714285715,2.2142857142857144,0.0,0.0,0.14285714285714285,0.0,2.7857142857142856,4.785714285714286,34.5,0.21428571428571427,0.0,54.785714285714285,7.428571428571429,1.8571428571428572,0.07142857142857142,0.0,0.21428571428571427,6.35,0.5509076558800321,0.8824593128390597,0.7582846003898633,0.38953488372093,0.2695195195195197
nwe,WR,1.0,15,K.J. Osborn,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.0,36.0,0.2,0.0,43.93333333333333,12.333333333333334,1.8666666666666667,0.0,0.0,0.2,6.4,0.4577742699289659,0.8173598553345387,0.2417153996101362,0.1046511627906974,0.561561561561561
cle,WR,1.0,16,Elijah Moore,24.0,0.5625,0.6875,0.0,0.0625,0.125,0.0,3.6875,6.5,40.0,0.125,0.0625,72.1875,11.9375,1.8125,0.0,0.0,0.125,6.4125,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
atl,TE,1.0,17,Kyle Pitts,24.0,0.058823529411764705,-0.23529411764705882,0.0,0.0,0.0,0.0,3.1176470588235294,5.294117647058823,39.23529411764706,0.17647058823529413,0.0,60.529411764705884,7.882352941176471,2.0588235294117645,0.0,0.0,0.17647058823529413,6.517647058823529,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
mia,TE,1.0,15,Jonnu Smith,29.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,4.666666666666667,38.8,0.2,0.06666666666666667,30.533333333333335,23.8,1.7333333333333334,0.0,0.0,0.2,6.613333333333333,0.3007103393843731,0.8589511754068717,1.0,0.6627906976744184,0.721471471471471
rav,TE,1.0,13,Isaiah Likely,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3076923076923075,3.076923076923077,31.615384615384617,0.38461538461538464,0.0,19.153846153846153,16.615384615384617,1.1538461538461537,0.0,0.0,0.38461538461538464,6.623076923076923,0.653512233622731,0.922242314647378,0.680311890838206,0.3395348837209302,0.7312312312312299
gnb,WR,1.0,15,Dontayvion Wicks,23.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,2.6,3.8666666666666667,38.733333333333334,0.26666666666666666,0.06666666666666667,39.4,14.066666666666666,1.9333333333333333,0.0,0.0,0.26666666666666666,6.6466666666666665,0.5161799526440412,0.7992766726943941,0.2962962962962963,0.3186046511627909,0.6021021021021014
oti,WR,1.0,17,Tyler Boyd,30.0,0.11764705882352941,0.6470588235294118,0.0,0.0,0.058823529411764705,0.0,3.9411764705882355,5.764705882352941,39.23529411764706,0.11764705882352941,0.0,37.0,16.41176470588235,1.6470588235294117,0.0,0.0,0.11764705882352941,6.6647058823529415,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
crd,WR,1.0,9,Zay Jones,29.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7777777777777777,7.111111111111111,35.666666666666664,0.2222222222222222,0.0,96.77777777777777,5.666666666666667,1.5555555555555556,0.0,0.0,0.2222222222222222,6.788888888888888,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
den,WR,1.0,16,Josh Reynolds,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,38.0,0.3125,0.0625,40.3125,10.8125,2.0,0.0,0.0,0.3125,6.800000000000001,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
nor,WR,1.0,8,A.T. Perry,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.25,30.75,0.5,0.0,36.625,2.5,1.25,0.0,0.0,0.5,6.825,0.348066298342542,0.6835443037974682,0.1559454191033138,0.1802325581395347,0.5315315315315301
sea,WR,1.0,17,Jaxon Smith-Njigba,22.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7058823529411766,5.470588235294118,36.94117647058823,0.23529411764705882,0.0,33.470588235294116,21.529411764705884,1.7058823529411764,0.0,0.0,0.23529411764705882,6.958823529411765,0.2091554853985795,0.786618444846293,0.539961013645224,0.3313953488372085,0.5510510510510498
buf,TE,1.0,16,Dalton Kincaid,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5625,5.6875,42.0625,0.125,0.0625,33.625,19.6875,1.8125,0.0,0.0,0.125,7.1125,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
cle,WR,1.0,16,Jerry Jeudy,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.375,5.4375,47.375,0.125,0.0,69.3125,20.1875,1.75,0.0,0.0,0.125,7.175,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
crd,WR,1.0,13,Michael Wilson,24.0,0.0,0.0,0.0,0.0,0.0,0.0,2.923076923076923,4.461538461538462,43.46153846153846,0.23076923076923078,0.0,55.38461538461539,10.692307692307692,2.230769230769231,0.07692307692307693,0.0,0.23076923076923078,7.192307692307692,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
clt,WR,1.0,17,Josh Downs,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.764705882352941,45.35294117647059,0.11764705882352941,0.0,41.588235294117645,21.823529411764707,1.7647058823529411,0.0,0.0,0.11764705882352941,7.241176470588235,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
nyg,WR,1.0,17,Darius Slayton,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9411764705882355,4.647058823529412,45.294117647058826,0.23529411764705882,0.0,56.88235294117647,17.529411764705884,1.7058823529411764,0.0,0.0,0.23529411764705882,7.411764705882353,0.0,0.4267631103074141,0.1325536062378169,0.4593023255813953,0.3355855855855862
nwe,TE,1.0,13,Hunter Henry,30.0,0.0,0.0,0.0,0.0,0.0,0.0,3.230769230769231,4.6923076923076925,32.23076923076923,0.46153846153846156,0.0,41.38461538461539,6.0,2.230769230769231,0.0,0.0,0.46153846153846156,7.607692307692307,0.4577742699289659,0.8173598553345387,0.2417153996101362,0.1046511627906974,0.561561561561561
phi,TE,1.0,14,Dallas Goedert,29.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,4.214285714285714,5.928571428571429,42.285714285714285,0.21428571428571427,0.0,31.785714285714285,22.785714285714285,2.357142857142857,0.0,0.0,0.21428571428571427,7.628571428571428,0.5240726124704027,0.8553345388788427,0.0,0.3720930232558137,0.3633633633633639
buf,WR,1.0,16,Curtis Samuel,28.0,0.4375,2.4375,0.0625,0.0,0.25,0.0,3.875,5.6875,38.3125,0.25,0.0,37.375,16.25,1.625,0.0,0.0,0.3125,7.8875,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
htx,TE,1.0,15,Dalton Schultz,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.933333333333333,5.866666666666666,42.333333333333336,0.3333333333333333,0.06666666666666667,44.6,17.266666666666666,2.3333333333333335,0.0,0.0,0.3333333333333333,8.066666666666666,0.0276243093922654,0.7902350813743217,0.2241715399610138,0.8093023255813949,0.4684684684684672
den,WR,0.8,16,Tim Patrick,31.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3125,5.3125,45.875,0.3125,0.0,62.1875,12.625,2.4375,0.0,0.0,0.3125,8.11875,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
crd,TE,1.0,17,Trey McBride,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.764705882352941,6.235294117647059,48.529411764705884,0.17647058823529413,0.0,38.35294117647059,24.705882352941178,2.4705882352941178,0.0,0.0,0.17647058823529413,8.294117647058824,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
dal,TE,1.0,17,Jake Ferguson,25.0,0.0,0.0,0.0,0.0,0.0,0.0,4.176470588235294,6.0,44.76470588235294,0.29411764705882354,0.0,30.235294117647058,25.0,2.3529411764705883,0.0,0.0,0.29411764705882354,8.329411764705883,0.2336227308603002,0.91500904159132,0.1695906432748537,0.4058139534883715,1.0
kan,WR,1.0,13,Marquise Brown,27.0,0.15384615384615385,1.7692307692307692,0.0,0.0,0.07692307692307693,0.0,3.923076923076923,7.769230769230769,44.15384615384615,0.3076923076923077,0.0,91.23076923076923,12.615384615384615,2.4615384615384617,0.0,0.0,0.3076923076923077,8.4,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
htx,WR,1.0,10,Noah Brown,28.0,0.1,-0.1,0.0,0.0,0.0,0.0,3.3,5.5,56.7,0.2,0.0,65.8,22.3,2.4,0.0,0.0,0.2,8.510000000000002,0.0276243093922654,0.7902350813743217,0.2241715399610138,0.8093023255813949,0.4684684684684672
gnb,WR,1.0,17,Romeo Doubs,24.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4705882352941178,5.647058823529412,39.64705882352941,0.47058823529411764,0.0,66.23529411764706,7.882352941176471,2.411764705882353,0.0,0.0,0.47058823529411764,8.523529411764706,0.5161799526440412,0.7992766726943941,0.2962962962962963,0.3186046511627909,0.6021021021021014
atl,WR,1.0,16,Drake London,23.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3125,6.875,56.5625,0.125,0.0,79.0,11.75,2.8125,0.0625,0.0,0.125,8.5625,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
nor,WR,1.0,15,Rashid Shaheed,26.0,0.4666666666666667,2.466666666666667,0.0,0.0,0.06666666666666667,0.0,3.066666666666667,5.0,47.93333333333333,0.3333333333333333,0.0,72.93333333333334,10.066666666666666,1.8,0.0,0.06666666666666667,0.3333333333333333,8.573333333333334,0.348066298342542,0.6835443037974682,0.1559454191033138,0.1802325581395347,0.5315315315315301
sdg,WR,1.0,10,Josh Palmer,25.0,0.1,0.6,0.0,0.0,0.0,0.0,3.8,6.1,58.1,0.2,0.1,69.3,19.6,2.2,0.0,0.0,0.2,8.77,0.4640883977900549,0.833634719710669,0.0331384015594542,0.2860465116279065,0.400150150150151
dal,WR,1.0,16,Brandin Cooks,31.0,0.3125,2.1875,0.0,0.0,0.0625,0.0,3.375,5.0625,41.0625,0.5,0.0,66.8125,7.8125,2.375,0.0625,0.0,0.5,9.0125,0.2336227308603002,0.91500904159132,0.1695906432748537,0.4058139534883715,1.0
ram,WR,1.0,8,Demarcus Robinson,30.0,0.125,2.875,0.0,0.0,0.125,0.0,3.25,4.875,46.375,0.5,0.125,59.75,11.125,2.5,0.0,0.0,0.5,9.3,0.5509076558800321,0.8824593128390597,0.7582846003898633,0.38953488372093,0.2695195195195197
sea,WR,1.0,17,Tyler Lockett,32.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647058823529412,7.176470588235294,52.588235294117645,0.29411764705882354,0.0,77.76470588235294,12.352941176470589,2.764705882352941,0.11764705882352941,0.0,0.29411764705882354,9.347058823529412,0.2091554853985795,0.786618444846293,0.539961013645224,0.3313953488372085,0.5510510510510498
was,WR,1.0,17,Terry McLaurin,29.0,0.0,0.0,0.0,0.0,0.0,0.0,4.647058823529412,7.764705882352941,58.94117647058823,0.23529411764705882,0.0,89.05882352941177,20.58823529411765,2.764705882352941,0.0,0.0,0.23529411764705882,9.629411764705884,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
chi,TE,1.0,15,Cole Kmet,25.0,0.2,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,4.866666666666666,6.0,47.93333333333333,0.4,0.0,37.13333333333333,19.333333333333332,2.4,0.0,0.0,0.4,9.64,0.4175217048145221,0.9204339963833632,0.3684210526315792,0.96860465116279,0.2747747747747748
gnb,WR,1.0,9,Christian Watson,25.0,0.4444444444444444,1.2222222222222223,0.0,0.0,0.1111111111111111,0.0,3.111111111111111,5.888888888888889,46.888888888888886,0.5555555555555556,0.0,90.77777777777777,11.666666666666666,2.2222222222222223,0.0,0.0,0.5555555555555556,9.700000000000001,0.5161799526440412,0.7992766726943941,0.2962962962962963,0.3186046511627909,0.6021021021021014
cin,WR,1.0,12,Tee Higgins,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.333333333333333,54.666666666666664,0.4166666666666667,0.0,81.08333333333333,19.583333333333332,2.75,0.0,0.0,0.4166666666666667,9.716666666666667,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
tam,WR,1.0,17,Chris Godwin,28.0,0.23529411764705882,2.235294117647059,0.058823529411764705,0.0,0.17647058823529413,0.0,4.882352941176471,7.647058823529412,60.23529411764706,0.11764705882352941,0.0,69.41176470588235,22.11764705882353,3.1176470588235294,0.058823529411764705,0.0,0.17647058823529413,9.74705882352941,0.2865035516969221,0.6835443037974682,0.5886939571150096,0.1546511627906976,0.4121621621621623
nyj,WR,1.0,17,Garrett Wilson,24.0,0.23529411764705882,0.0,0.0,0.0,0.058823529411764705,0.0,5.588235294117647,9.882352941176471,61.294117647058826,0.17647058823529413,0.11764705882352941,100.41176470588235,19.235294117647058,2.764705882352941,0.0,0.0,0.17647058823529413,9.74705882352941,0.5564325177584846,0.0,0.3099415204678362,0.4639534883720926,0.963213213213212
car,WR,1.0,13,Diontae Johnson,28.0,0.0,0.0,0.0,0.0,0.0,0.0,3.923076923076923,6.6923076923076925,55.15384615384615,0.38461538461538464,0.0,85.07692307692308,20.076923076923077,2.923076923076923,0.0,0.0,0.38461538461538464,9.784615384615385,0.3417521704814521,0.3001808318264014,0.8421052631578942,0.3825581395348836,0.3671171171171163
