team,position,penalty,GP,player_display_name,age,carries,rushing_yards,rushing_tds,rushing_fumbles_lost,rushing_first_downs,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_2pt_conversions,special_teams_tds,rrtd,PPG,oline,qb,rb,wrte,dst
rav,RB,1.0,7,Keaton Mitchell,22.0,6.714285714285714,56.57142857142857,0.2857142857142857,0.0,2.7142857142857144,0.0,1.2857142857142858,1.5714285714285714,13.285714285714286,0.0,0.0,-0.2857142857142857,17.428571428571427,0.7142857142857143,0.0,0.0,0.2857142857142857,9.985714285714288,0.653512233622731,0.922242314647378,0.680311890838206,0.3395348837209302,0.7312312312312299
dal,RB,1.0,17,Ezekiel Elliott,29.0,10.823529411764707,37.76470588235294,0.17647058823529413,0.0,1.9411764705882353,0.0,3.0,3.823529411764706,18.41176470588235,0.11764705882352941,0.058823529411764705,-2.4705882352941178,22.0,0.7058823529411765,0.0,0.0,0.29411764705882354,10.264705882352942,0.2336227308603002,0.91500904159132,0.1695906432748537,0.4058139534883715,1.0
sdg,RB,0.911111111111111,9,J.K. Dobbins,26.0,11.11111111111111,60.22222222222222,0.3333333333333333,0.0,3.0,0.0,1.0,1.2222222222222223,6.333333333333333,0.1111111111111111,0.0,0.7777777777777778,6.0,0.3333333333333333,0.0,0.0,0.4444444444444444,10.322222222222221,0.4640883977900549,0.833634719710669,0.0331384015594542,0.2860465116279065,0.400150150150151
car,RB,1.0,17,Chuba Hubbard,25.0,14.0,53.05882352941177,0.29411764705882354,0.0,3.4705882352941178,0.0,2.2941176470588234,2.588235294117647,13.705882352941176,0.0,0.0,-2.0,15.823529411764707,0.5294117647058824,0.0,0.0,0.29411764705882354,10.735294117647058,0.3417521704814521,0.3001808318264014,0.8421052631578942,0.3825581395348836,0.3671171171171163
sdg,RB,1.0,17,Gus Edwards,29.0,11.647058823529411,47.64705882352941,0.7647058823529411,0.11764705882352941,2.8823529411764706,0.058823529411764705,0.7058823529411765,0.7647058823529411,10.588235294117647,0.0,0.0,1.8823529411764706,8.529411764705882,0.29411764705882354,0.0,0.0,0.7647058823529411,10.88235294117647,0.4640883977900549,0.833634719710669,0.0331384015594542,0.2860465116279065,0.400150150150151
den,RB,1.0,16,Javonte Williams,24.0,13.5625,48.375,0.1875,0.0,2.5625,0.0625,2.9375,3.625,14.25,0.125,0.0625,-6.1875,18.8125,0.625,0.0625,0.0,0.3125,10.95,0.5051302288871349,0.969258589511754,0.1773879142300192,0.0720930232558139,0.1118618618618612
pit,RB,1.0,17,Najee Harris,26.0,15.0,60.88235294117647,0.47058823529411764,0.058823529411764705,3.0,0.0,1.7058823529411764,2.235294117647059,10.0,0.0,0.0,0.5294117647058824,10.294117647058824,0.5294117647058824,0.0,0.0,0.47058823529411764,11.5,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
pit,RB,1.0,17,Jaylen Warren,26.0,8.764705882352942,46.11764705882353,0.23529411764705882,0.058823529411764705,2.1176470588235294,0.0,3.588235294117647,4.352941176470588,21.764705882352942,0.0,0.058823529411764705,-6.764705882352941,28.352941176470587,1.1176470588235294,0.0,0.0,0.23529411764705882,11.552941176470588,0.4925019731649569,0.6889692585895117,0.5692007797270953,0.1825581395348834,0.7087087087087065
cin,RB,1.0,14,Zack Moss,27.0,13.071428571428571,56.714285714285715,0.35714285714285715,0.0,3.0714285714285716,0.0,1.9285714285714286,2.642857142857143,13.714285714285714,0.14285714285714285,0.0,-1.0,13.5,0.7142857142857143,0.07142857142857142,0.0,0.5,11.971428571428573,0.4293606945540653,0.6962025316455696,0.1033138401559456,0.4302325581395343,0.2687687687687692
nwe,RB,1.0,12,Rhamondre Stevenson,26.0,13.0,51.583333333333336,0.3333333333333333,0.08333333333333333,3.0,0.0,3.1666666666666665,4.25,19.833333333333332,0.0,0.0,1.0833333333333333,21.75,0.6666666666666666,0.0,0.0,0.3333333333333333,12.141666666666667,0.4577742699289659,0.8173598553345387,0.2417153996101362,0.1046511627906974,0.561561561561561
min,RB,1.0,11,Aaron Jones,30.0,12.909090909090908,59.63636363636363,0.18181818181818182,0.09090909090909091,3.090909090909091,0.0,2.727272727272727,3.909090909090909,21.181818181818183,0.09090909090909091,0.0,-4.363636363636363,24.636363636363637,1.1818181818181819,0.0,0.0,0.2727272727272727,12.263636363636364,0.3938437253354379,0.9258589511754068,0.6179337231968809,0.5162790697674415,0.8295795795795788
cle,RB,1.0,17,Jerome Ford,25.0,12.0,47.8235294117647,0.23529411764705882,0.0,1.9411764705882353,0.058823529411764705,2.588235294117647,3.7058823529411766,18.764705882352942,0.29411764705882354,0.0,1.7647058823529411,17.88235294117647,0.9411764705882353,0.0,0.0,0.5294117647058824,12.423529411764706,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
oti,RB,1.0,17,Tony Pollard,27.0,14.823529411764707,59.11764705882353,0.35294117647058826,0.058823529411764705,3.2941176470588234,0.058823529411764705,3.235294117647059,3.9411764705882355,18.294117647058822,0.0,0.0,1.588235294117647,18.88235294117647,0.7058823529411765,0.0,0.0,0.35294117647058826,12.976470588235294,0.5406471981057615,0.4394213381555154,0.5614035087719298,0.2116279069767439,0.0
was,RB,1.0,14,Austin Ekeler,29.0,12.785714285714286,44.857142857142854,0.35714285714285715,0.14285714285714285,2.4285714285714284,0.0,3.642857142857143,5.285714285714286,31.142857142857142,0.07142857142857142,0.14285714285714285,-5.857142857142857,38.07142857142857,1.5,0.0,0.0,0.42857142857142855,13.242857142857142,0.5138121546961325,1.0,0.1949317738791425,0.0848837209302324,0.2907907907907914
buf,RB,1.0,17,James Cook,25.0,13.941176470588236,66.0,0.11764705882352941,0.058823529411764705,3.1176470588235294,0.0,2.588235294117647,3.176470588235294,26.176470588235293,0.23529411764705882,0.058823529411764705,8.058823529411764,23.41176470588235,0.9411764705882353,0.0,0.0,0.35294117647058826,13.688235294117648,0.5074980268350431,0.9529837251356236,0.6569200779727091,0.3453488372093023,0.5195195195195188
gnb,RB,1.0,13,Josh Jacobs,26.0,17.923076923076923,61.92307692307692,0.46153846153846156,0.07692307692307693,2.6153846153846154,0.0,2.8461538461538463,4.153846153846154,22.76923076923077,0.0,0.0,2.923076923076923,22.53846153846154,1.1538461538461537,0.0,0.0,0.46153846153846156,13.930769230769233,0.5161799526440412,0.7992766726943941,0.2962962962962963,0.3186046511627909,0.6021021021021014
rav,RB,1.0,17,Derrick Henry,30.0,16.470588235294116,68.6470588235294,0.7058823529411765,0.0,3.7058823529411766,0.0,1.6470588235294117,2.1176470588235294,12.588235294117647,0.0,0.0,-5.882352941176471,16.176470588235293,0.4117647058823529,0.0,0.0,0.7058823529411765,14.005882352941176,0.653512233622731,0.922242314647378,0.680311890838206,0.3395348837209302,0.7312312312312299
atl,RB,1.0,17,Bijan Robinson,22.0,12.588235294117647,57.411764705882355,0.23529411764705882,0.17647058823529413,2.9411764705882355,0.0,3.411764705882353,5.0588235294117645,28.647058823529413,0.23529411764705882,0.0,1.411764705882353,30.529411764705884,1.411764705882353,0.0,0.0,0.47058823529411764,14.48823529411765,0.7355958958168909,0.8444846292947557,0.5165692007797271,0.0,0.4752252252252242
det,RB,1.0,14,David Montgomery,27.0,15.642857142857142,72.5,0.9285714285714286,0.07142857142857142,4.214285714285714,0.07142857142857142,1.1428571428571428,1.7142857142857142,8.357142857142858,0.0,0.0,-1.3571428571428572,10.642857142857142,0.5,0.0,0.0,0.9285714285714286,14.657142857142857,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
kan,RB,1.0,14,Isiah Pacheco,25.0,14.642857142857142,66.78571428571429,0.5,0.07142857142857142,3.7857142857142856,0.0,3.142857142857143,3.5,17.428571428571427,0.14285714285714285,0.0,-8.071428571428571,25.642857142857142,0.8571428571428571,0.0,0.0,0.6428571428571429,15.278571428571432,0.5185477505919498,0.9240506329113922,0.3879142300194931,0.5546511627906976,0.2740240240240252
crd,RB,1.0,13,James Conner,29.0,16.0,80.0,0.5384615384615384,0.0,4.384615384615385,0.0,2.076923076923077,2.5384615384615383,12.692307692307692,0.15384615384615385,0.0,-1.7692307692307692,17.0,0.8461538461538461,0.0,0.0,0.6923076923076923,15.5,0.0994475138121551,0.5678119349005424,0.9337231968810916,0.545348837209302,0.1283783783783763
htx,RB,1.0,17,Joe Mixon,28.0,15.117647058823529,60.8235294117647,0.5294117647058824,0.0,3.4705882352941178,0.0,3.0588235294117645,3.764705882352941,22.11764705882353,0.17647058823529413,0.0,-6.705882352941177,27.235294117647058,0.8235294117647058,0.058823529411764705,0.0,0.7058823529411765,15.588235294117645,0.0276243093922654,0.7902350813743217,0.2241715399610138,0.8093023255813949,0.4684684684684672
clt,RB,1.0,10,Jonathan Taylor,25.0,16.9,74.1,0.7,0.0,4.2,0.0,1.9,2.3,15.3,0.1,0.0,-2.1,17.4,0.5,0.0,0.0,0.8,15.64,0.7316495659037092,0.2314647377938518,0.130604288499025,0.2965116279069768,0.671171171171169
tam,RB,1.0,17,Rachaad White,25.0,16.0,58.23529411764706,0.35294117647058826,0.058823529411764705,2.7058823529411766,0.0,3.764705882352941,4.117647058823529,32.294117647058826,0.17647058823529413,0.058823529411764705,-1.9411764705882353,35.94117647058823,1.3529411764705883,0.0,0.0,0.5294117647058824,15.758823529411767,0.2865035516969221,0.6835443037974682,0.5886939571150096,0.1546511627906976,0.4121621621621623
phi,RB,1.0,14,Saquon Barkley,27.0,17.642857142857142,68.71428571428571,0.42857142857142855,0.14285714285714285,3.642857142857143,0.07142857142857142,2.9285714285714284,4.285714285714286,20.0,0.2857142857142857,0.0,9.571428571428571,16.142857142857142,1.1428571428571428,0.0,0.0,0.7142857142857143,15.799999999999999,0.5240726124704027,0.8553345388788427,0.0,0.3720930232558137,0.3633633633633639
cle,RB,0.9105263157894737,19,Nick Chubb,29.0,17.36842105263158,89.21052631578948,0.631578947368421,0.05263157894736842,4.052631578947368,0.05263157894736842,1.631578947368421,2.1578947368421053,13.68421052631579,0.05263157894736842,0.0,0.05263157894736842,14.68421052631579,0.6842105263157895,0.0,0.0,0.6842105263157895,15.921052631578949,0.4530386740331487,0.5045207956600362,0.4756335282651065,0.2209302325581394,0.6771771771771764
det,RB,1.0,15,Jahmyr Gibbs,22.0,12.133333333333333,63.0,0.6666666666666666,0.06666666666666667,2.8,0.0,3.466666666666667,4.733333333333333,21.066666666666666,0.06666666666666667,0.0,0.5333333333333333,20.933333333333334,1.3333333333333333,0.0,0.0,0.7333333333333333,16.14,1.0,0.8372513562386981,0.5925925925925921,0.5895348837209302,0.4339339339339343
jax,RB,1.0,17,Travis Etienne,25.0,15.705882352941176,59.294117647058826,0.6470588235294118,0.0,3.1176470588235294,0.11764705882352941,3.411764705882353,4.294117647058823,28.0,0.058823529411764705,0.0,-3.9411764705882355,30.764705882352942,1.3529411764705883,0.0,0.0,0.7058823529411765,16.376470588235296,0.209944751381216,0.72875226039783,0.0740740740740744,0.3372093023255806,0.5683183183183171
nyj,RB,1.0,17,Breece Hall,23.0,13.117647058823529,58.470588235294116,0.29411764705882354,0.0,2.3529411764705883,0.058823529411764705,4.470588235294118,5.588235294117647,34.76470588235294,0.23529411764705882,0.0,-2.823529411764706,38.1764705882353,1.6470588235294117,0.0,0.0,0.5294117647058824,16.97058823529412,0.5564325177584846,0.0,0.3099415204678362,0.4639534883720926,0.963213213213212
nor,RB,1.0,13,Alvin Kamara,29.0,13.846153846153847,53.38461538461539,0.38461538461538464,0.0,3.230769230769231,0.15384615384615385,5.769230769230769,6.615384615384615,35.84615384615385,0.07692307692307693,0.0,0.38461538461538464,38.53846153846154,1.7692307692307692,0.07692307692307693,0.0,0.46153846153846156,17.461538461538463,0.348066298342542,0.6835443037974682,0.1559454191033138,0.1802325581395347,0.5315315315315301
mia,RB,1.0,15,Raheem Mostert,32.0,13.933333333333334,67.46666666666667,1.2,0.06666666666666667,3.933333333333333,0.0,1.6666666666666667,2.1333333333333333,11.666666666666666,0.2,0.0,-1.3333333333333333,14.2,0.4,0.0,0.0,1.4,17.846666666666668,0.3007103393843731,0.8589511754068717,1.0,0.6627906976744184,0.721471471471471
ram,RB,1.0,12,Kyren Williams,24.0,19.0,95.33333333333333,1.0,0.08333333333333333,5.166666666666667,0.08333333333333333,2.6666666666666665,4.0,17.166666666666668,0.25,0.08333333333333333,0.8333333333333334,23.083333333333332,0.75,0.0,0.0,1.25,21.083333333333336,0.5509076558800321,0.8824593128390597,0.7582846003898633,0.38953488372093,0.2695195195195197
sfo,RB,1.0,16,Christian McCaffrey,28.0,17.0,91.1875,0.875,0.125,5.1875,0.0,4.1875,5.1875,35.25,0.4375,0.0,9.5625,28.8125,1.9375,0.0,0.0,1.3125,24.45625,0.3520126282557223,0.867992766726944,0.6822612085769979,1.0,0.942942942942941
